,Unnamed: 0,Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Suspicious_Flags,Fraud_Label,Claim_Type_Home Damage,Claim_Type_Medical,Claim_Type_Vehicle,Claim_Year,Claim_Month,Claim_Day,Annual_Income,Claim_to_Income_Ratio,Policy_Issuance_Date,Days_Since_Issuance,Short_Period_Claim,Elliptic_Anomaly,Isolation_Anomaly,LOF_Anomaly,Fraud_Probability_Score,policy_issue_Year,policy_issue_Month,policy_issue_Day
588,588,96053035-6545-4030-a981-fa54f121e129,2020-09-04,f9d2014a-22ee-4f07-9296-1fb34d407b28,44199.19,1,1,0,0,1,2020,9,4,64826,0.681812698608583,2018-09-27,708,False,Anomaly,1,Anomaly,0.0,2018,9,27
589,589,6fd69b3a-f2dd-4456-bb7b-6c0528522ca2,2024-02-18,51397c06-a630-4d9d-bcb9-23f5f5edf382,49075.26,0,1,0,0,1,2024,2,18,172117,0.285127326179285,2023-09-03,168,True,Normal,0,Normal,0.2194412387869037,2023,9,3
590,590,8fddbebc-f7ff-48d4-b509-f08a2c988bca,2023-08-23,5b58eb49-c978-4b52-9d1c-0838edc8cca8,16351.55,0,0,0,1,0,2023,8,23,130335,0.1254578585951586,2021-07-02,782,False,Normal,0,Normal,0.0943247624715559,2021,7,2
591,591,d08012b8-96c5-4fe7-aa60-4892392612e9,2021-01-18,4b657bcc-b041-4f19-bbe7-18354e8bf78a,28344.97,0,1,0,1,0,2021,1,18,56954,0.4976818133932648,2019-01-26,723,False,Anomaly,0,Normal,0.0,2019,1,26
592,592,0075d3d5-ba94-4a66-ad7e-4a452099e71f,2024-12-01,d9cb3540-643f-4dae-92a5-4d04f2dde1f5,27888.92,0,0,1,0,0,2024,12,1,155049,0.1798716534772878,2024-03-31,245,True,Normal,1,Anomaly,0.0,2024,3,31
593,593,91468cdc-f716-4b73-8555-23edfe8956c8,2020-05-02,cf0df860-ebc9-4914-9176-a9d19a3624d6,8044.36,1,0,0,0,1,2020,5,2,37367,0.2152797923301308,2019-03-25,404,False,Normal,1,Normal,0.0,2019,3,25
594,594,a3bfe403-388c-4751-9c83-79aef7b02805,2023-01-01,54c7743b-2401-442a-bf05-fbf5efcac577,12663.64,0,0,1,0,0,2023,1,1,161110,0.0786024455341071,2021-02-05,695,False,Normal,1,Normal,0.0,2021,2,5
595,595,58c88c48-3ced-4d1f-93eb-22c9beced21a,2025-01-31,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,13237.67,0,0,0,0,1,2025,1,31,57611,0.2297767787401711,2024-12-24,38,True,Normal,1,Anomaly,0.0503182504030975,2024,12,24
596,596,ab86bafd-b57e-4883-9258-6d9016b6bf61,2023-05-15,02ead2df-7256-46e3-95f3-ad50e2fbb984,24784.48,0,0,0,1,0,2023,5,15,71310,0.347559669050624,2023-01-13,122,True,Normal,0,Normal,0.0,2023,1,13
597,597,b173fcdf-3fe1-48f3-b5ad-de8843e4f668,2020-07-05,b86d066b-1ba8-47c6-897a-24ad41b455b8,7427.95,0,0,1,0,0,2020,7,5,93004,0.0798669949679583,2019-08-18,322,True,Normal,0,Normal,0.0,2019,8,18
598,598,702f31e5-62cc-4604-8c53-644b0053f649,2023-11-02,69fd28e6-e271-4ff9-aa95-27f6f8170ebf,27335.77,0,0,1,0,0,2023,11,2,92862,0.2943698175787728,2022-01-05,666,False,Normal,0,Normal,0.0,2022,1,5
599,599,59ea4936-60f3-4ebc-a1bb-b8cd7e3a9f07,2022-11-26,c9ea356a-7abf-4ebf-942c-b1ae19f738cb,42033.89,0,0,0,1,0,2022,11,26,130470,0.3221728366674331,2021-07-10,504,False,Normal,0,Normal,0.266708014538942,2021,7,10
600,600,c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,2023-08-11,cc9803de-12de-4e5a-b387-928a29a3db6d,38334.77,1,1,0,0,1,2023,8,11,103725,0.3695808146541335,2021-07-15,757,False,Normal,0,Normal,0.0,2021,7,15
601,601,0523d4fd-4b7f-4183-888d-bd82d883e3f8,2021-10-07,5780be17-12fe-4c2b-9acf-42c5f3a02120,31719.73,0,1,0,1,0,2021,10,7,82590,0.3840625983775275,2019-12-30,647,False,Normal,0,Normal,0.1939271349011534,2019,12,30
602,602,29310971-601e-4211-a34f-76b42b8c03bf,2023-11-01,fa60ede1-e5eb-472d-b11c-0ac58c0b393a,25533.78,1,0,0,0,1,2023,11,1,104661,0.2439665204804081,2021-12-07,694,False,Normal,0,Normal,0.0,2021,12,7
603,603,fc3b0de5-9812-42ac-9683-ede017d5b563,2023-03-30,6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,46728.23,0,1,0,0,1,2023,3,30,159312,0.2933126820327408,2022-10-22,159,True,Normal,0,Normal,0.0,2022,10,22
604,604,9b792afa-2a3d-418d-a754-a29ff143e545,2024-08-15,54c29d5c-19ec-4829-8db5-d4412837f418,1278.72,0,1,1,0,0,2024,8,15,76658,0.0166808421821597,2022-06-13,794,False,Normal,0,Anomaly,0.0505658163582358,2022,6,13
605,605,68c690b2-30a2-4ee8-b972-2cc1349ef4a9,2023-08-29,8a45a905-badf-4397-acf2-6429b8d77d2f,26706.17,0,0,0,0,1,2023,8,29,137661,0.1939995350898221,2021-04-02,879,False,Normal,0,Normal,0.0,2021,4,2
606,606,4c2272f3-4811-4562-a91c-f19243e8644b,2021-05-12,8cb6b0ba-925f-4199-a495-3d5f0cb4e891,25359.69,0,0,1,0,0,2021,5,12,92474,0.2742358933321798,2020-08-30,255,True,Normal,0,Normal,0.0,2020,8,30
607,607,0df407b8-2751-4b86-bdae-c949d700b461,2021-12-23,d2eaef18-4b67-47a1-966e-cfe36d779595,45533.78,0,0,0,1,0,2021,12,23,120861,0.3767450211399872,2021-07-28,148,True,Normal,0,Normal,0.0,2021,7,28
608,608,7af6cd41-99a7-499b-a005-f5e1a97a2846,2021-03-03,a3607681-2bbb-489d-b4fa-dee106969d48,12427.96,0,0,1,0,0,2021,3,3,187132,0.0664127995211936,2019-07-14,598,False,Normal,0,Normal,0.0,2019,7,14
609,609,793bed1b-14f9-4394-ba20-74034ab427e3,2024-05-23,788fd0cd-65c0-4b93-88ed-abdd4ef03f80,13732.57,1,0,0,0,1,2024,5,23,140143,0.0979896962388417,2023-01-23,486,False,Normal,0,Normal,0.0,2023,1,23
610,610,43d75413-a939-4bd1-a516-b0d47d3572cc,2020-08-17,5efb336e-2f54-4033-a334-fa2a8b4bd7e7,23220.39,0,0,0,1,0,2020,8,17,197698,0.1174538437414642,2018-02-15,914,False,Normal,0,Normal,0.0,2018,2,15
611,611,2fc3e649-5e91-4b91-a1a6-6444e2afa629,2022-05-27,436e3c49-770e-49db-b092-d40143675d58,34360.06,0,0,0,1,0,2022,5,27,146043,0.2352735838075087,2021-01-20,492,False,Normal,0,Normal,0.0,2021,1,20
612,612,907276ea-44c0-4a9a-964a-cb1f39eb038a,2020-06-24,18c180d2-aadf-4692-b24b-eb96c0927b74,38099.5,0,0,0,1,0,2020,6,24,118426,0.3217156705453194,2018-09-20,643,False,Normal,0,Normal,0.0,2018,9,20
613,613,cee4e512-5802-4640-ab0b-4cc515f0ea19,2022-11-18,3a3e46b0-96f8-4ff7-81a7-2883f8802878,24062.25,1,0,1,0,0,2022,11,18,198200,0.1214038849646821,2022-06-02,169,True,Normal,0,Normal,0.0117976846640654,2022,6,2
614,614,6319629b-d73e-4bb9-8f9c-a17b8db8dadf,2024-04-07,afe3af13-8917-48e8-b733-60946b2b78b9,25242.99,0,0,0,0,1,2024,4,7,196429,0.1285094868883922,2022-12-21,473,False,Normal,0,Normal,0.0,2022,12,21
615,615,929d674d-798e-475f-afb5-6207ddecc40b,2024-07-31,6511e61a-1436-45f5-8c81-926079ec533c,48877.8,0,0,0,1,0,2024,7,31,90793,0.5383432643485732,2023-09-06,329,True,Anomaly,1,Anomaly,0.0,2023,9,6
616,616,08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,2022-09-07,924cde09-ccea-4031-844e-250be684390c,11873.44,0,0,1,0,0,2022,9,7,164923,0.0719938395493654,2021-11-05,306,True,Normal,0,Normal,0.0,2021,11,5
617,617,25bf213d-9eca-481b-bb95-d0fcad72ed05,2020-10-09,f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,2804.82,0,0,0,1,0,2020,10,9,155629,0.0180224765307237,2019-03-03,586,False,Normal,1,Normal,0.1399241917517497,2019,3,3
618,618,363e6ef4-f8df-4c3a-aacb-4fbdfbff8a7d,2024-03-20,140ff589-6c62-4c2c-8aec-cec7204db9da,27380.02,1,0,1,0,0,2024,3,20,198806,0.1377223021437985,2022-10-05,532,False,Normal,0,Normal,0.0,2022,10,5
619,619,33b0fb53-6f75-4e8a-aee1-4f87fcffe9e3,2025-02-28,98550b1e-d588-4c1c-a5db-5946a091e5b4,16066.99,0,0,0,1,0,2025,2,28,59627,0.2694582990926929,2023-12-03,453,False,Normal,1,Anomaly,0.0,2023,12,3
620,620,ba236c22-e92a-4b97-91db-1a374204d733,2024-09-29,8e6de263-635a-475d-9647-6e3f1127b207,35779.21,0,0,0,0,1,2024,9,29,87514,0.4088398427680142,2022-03-27,917,False,Anomaly,0,Normal,0.0,2022,3,27
621,621,db4bb8eb-537d-4bd1-8d53-6c7565b90e94,2021-07-21,032a461a-df9b-4c1f-aacb-1f6d7549c9f9,28415.93,0,0,1,0,0,2021,7,21,38925,0.730017469492614,2020-04-04,473,False,Anomaly,0,Normal,0.0318638710089588,2020,4,4
622,622,966b62ea-9f80-496b-b34e-356ac95b61f8,2022-10-14,264ef59d-6a18-45af-9cce-08e96b6a8061,44878.03,0,1,0,0,1,2022,10,14,101189,0.443507001749202,2022-08-13,62,True,Normal,0,Normal,0.0,2022,8,13
623,623,952a5345-9682-49ff-910c-4cb725f06b0a,2023-12-19,1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,37117.39,0,0,1,0,0,2023,12,19,111856,0.3318319088828493,2022-08-18,488,False,Normal,0,Normal,0.0,2022,8,18
624,624,c926a021-19da-4262-8790-3dc5900c0af7,2021-08-08,e0bda1ee-5807-4f74-a150-9425891f4683,48729.0,1,1,0,1,0,2021,8,8,166287,0.2930415486478197,2020-12-08,243,True,Normal,0,Normal,0.0,2020,12,8
625,625,a7a02a3d-620f-430b-839e-754c693016ea,2022-08-08,2c154804-0997-49a3-b919-955c9be4f19f,11991.13,0,0,0,1,0,2022,8,8,184240,0.0650842922275293,2022-03-16,145,True,Normal,0,Normal,0.0,2022,3,16
626,626,9e45455e-24d3-4751-a729-4d3c46818a88,2023-03-21,6552ac53-09ed-46f5-a6d7-1d97b193c8b8,47765.49,0,1,0,0,1,2023,3,21,160723,0.297191378956341,2022-03-15,371,False,Normal,0,Normal,0.2720750907154597,2022,3,15
627,627,b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,2021-05-12,44c1f1b5-ebbb-4763-b9a7-e63bbee975da,16655.64,1,0,1,0,0,2021,5,12,156465,0.1064496213210622,2019-02-06,826,False,Normal,0,Normal,0.0,2019,2,6
628,628,567e642e-052d-4b9a-9f58-4603e5a3d8e9,2024-04-05,d7c4caed-47c4-4c51-8f9a-5f984d950273,24784.87,0,0,0,0,1,2024,4,5,194420,0.1274810719061825,2022-06-22,653,False,Normal,0,Normal,0.0,2022,6,22
629,629,af527666-b239-49f4-9bb5-46457ddac1b6,2020-08-30,4cec495b-2267-46e3-ba5b-6ac5de703b72,9694.02,0,0,1,0,0,2020,8,30,93386,0.1038059238001413,2019-02-28,549,False,Normal,0,Normal,0.0,2019,2,28
630,630,c626e38f-716f-4276-be64-ac2af96671a5,2024-04-20,9adfe981-6ab1-4e15-ba92-992e44f8b53c,31121.49,0,0,0,1,0,2024,4,20,83783,0.3714535168232219,2021-11-09,893,False,Normal,0,Normal,0.0,2021,11,9
631,631,711456de-301c-4db3-96db-80dba543148e,2021-03-25,7c059799-bdae-4eff-a83c-510ed2efa93b,8133.94,0,0,1,0,0,2021,3,25,119581,0.0680203376790627,2018-07-05,994,False,Normal,0,Normal,0.0,2018,7,5
632,632,5fb8944d-de00-48aa-8439-6fc0c26e2706,2024-04-11,10cc4604-28b2-4b1b-8a9f-1d5983e8b700,19786.29,1,1,0,0,1,2024,4,11,44748,0.4421714936980424,2022-07-27,624,False,Anomaly,0,Normal,0.0,2022,7,27
633,633,67443fb8-81bd-45d5-b5a6-571c4fa5c35e,2020-11-06,9194821e-e11b-40d4-8637-9f04d9ee7dc9,15759.24,0,0,0,0,1,2020,11,6,174973,0.0900666960045264,2018-08-16,813,False,Normal,0,Normal,0.0,2018,8,16
634,634,e00bd534-3158-41fb-ac7a-0d3107692583,2024-05-03,08775804-3fde-4814-8ec0-ad4bd6441a9d,4821.21,0,0,0,0,1,2024,5,3,125390,0.038449716883324,2022-10-25,556,False,Normal,0,Normal,0.0,2022,10,25
635,635,5c418a83-eb04-459c-8cf1-73f974d9d1f5,2023-09-12,76d70561-d2d1-4ef5-9e4c-4fd1462363a9,20698.19,1,0,0,1,0,2023,9,12,195046,0.106119530777355,2021-03-29,897,False,Normal,0,Normal,0.0051433286294604,2021,3,29
636,636,ec4e8cbb-a2aa-478c-a59e-0258814ff657,2020-10-16,7d2120ad-5f59-4b4d-bdef-a7ba07d2fd4d,30047.77,0,1,0,0,1,2020,10,16,112582,0.2668967508127409,2018-09-07,770,False,Normal,0,Normal,0.0808535222421885,2018,9,7
637,637,f5e4a9c1-2d76-4ffa-b233-d5af98133da1,2024-07-11,5820b3f2-5989-4d6c-8d24-34f9963dc8bf,20983.6,0,0,0,1,0,2024,7,11,66164,0.3171452753763376,2022-07-24,718,False,Normal,0,Normal,0.0,2022,7,24
638,638,42378962-e4fd-4c34-9670-7a2129dc073e,2023-12-02,0706fec2-48fa-4e98-9723-ecdbb0588256,49640.14,0,0,0,1,0,2023,12,2,60428,0.8214758059177865,2022-02-27,643,False,Anomaly,1,Anomaly,0.0,2022,2,27
639,639,da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,2023-01-13,38aa76df-db6b-439b-b6dd-9529f704d72f,19346.24,1,0,0,1,0,2023,1,13,68713,0.2815513803792587,2022-10-16,89,True,Normal,0,Normal,0.0,2022,10,16
640,640,34ec5264-ad7d-4f81-b9a0-f145a5bab050,2021-07-08,dd58631b-0522-46b9-8366-663668d576b8,7723.77,0,0,0,1,0,2021,7,8,175580,0.0439900330333751,2019-04-01,829,False,Normal,0,Normal,0.0,2019,4,1
641,641,aea4a441-c47f-457e-b796-611fc7c1fb1b,2020-03-20,2c56e0cd-a5ba-4472-a1df-5609e959137f,24469.45,0,0,0,1,0,2020,3,20,46022,0.5316902785624267,2019-05-15,310,True,Anomaly,0,Normal,0.0,2019,5,15
642,642,3948fe22-022a-4dda-8d05-79e299e4704c,2021-06-08,b676291d-4e32-4b4b-b168-c605ce1a1669,36184.52,0,0,0,0,1,2021,6,8,79409,0.4556727826820637,2018-12-30,891,False,Anomaly,0,Normal,0.0,2018,12,30
643,643,467f358b-a48a-4108-b599-277ff78ee9e8,2022-04-17,7580e4e9-5945-4186-9a01-8d296060b1eb,5795.13,1,0,0,0,1,2022,4,17,135673,0.042713951928534,2019-08-21,970,False,Normal,0,Normal,0.020019330584394,2019,8,21
644,644,4d59616b-7779-457f-b7dc-8c784082fcda,2023-07-24,95a0f356-65ab-49ff-9fa4-a627d30608be,42159.86,0,1,0,0,1,2023,7,24,183736,0.2294588975486567,2022-11-27,239,True,Normal,0,Normal,0.4137386929542855,2022,11,27
645,645,ffda9a93-82f2-4004-81e1-87d81a312044,2023-06-27,8fbba749-5fcd-459e-96e1-8109d7e174e6,16812.31,0,0,0,0,1,2023,6,27,82323,0.2042237284841417,2021-08-07,689,False,Normal,0,Normal,0.0,2021,8,7
646,646,485d831c-9bea-4529-9801-7a2fa5b83693,2021-08-31,5616af7e-1057-4002-bb53-359e1bacbd0d,32726.32,1,1,1,0,0,2021,8,31,179910,0.1819038408092935,2020-11-07,297,True,Normal,0,Normal,0.0,2020,11,7
647,647,533c2ed5-a3fe-4479-86c7-9b36fd053963,2024-06-24,f3c2944a-b60a-4dcc-a7f7-745142da8609,16372.93,1,0,1,0,0,2024,6,24,111985,0.1462064562218154,2022-09-13,650,False,Normal,0,Normal,0.0,2022,9,13
648,648,30385dd7-4c7d-4313-a6c6-81b0e4729be5,2020-12-02,0e88c8ec-e651-43e1-bd84-6fc9c3f62136,48246.44,1,1,0,0,1,2020,12,2,154624,0.3120242653145695,2020-01-15,322,True,Normal,1,Anomaly,0.0,2020,1,15
649,649,cf5e0f0b-cd67-45df-9b79-04e0ce30a61d,2023-03-05,23d26b8d-ae46-424d-91d0-5ef3a91883fc,34900.41,0,0,0,0,1,2023,3,5,99089,0.3522127582274521,2022-12-27,68,True,Normal,0,Normal,0.4708939159718666,2022,12,27
650,650,7f53d344-a7c8-44e4-8684-3c86b8a60402,2025-02-28,6793cb09-6b27-4eff-a82b-5b364269c28c,16631.37,0,0,0,0,1,2025,2,28,63831,0.2605531794895896,2024-10-07,144,True,Normal,1,Anomaly,0.030898647126453,2024,10,7
651,651,95410a9d-090a-4a93-bc9a-79986365fc2a,2023-09-18,57d9cbb0-309e-47ba-90e6-56e592715f6e,6137.45,1,0,1,0,0,2023,9,18,127302,0.0482117327300435,2023-03-01,201,True,Normal,0,Normal,0.0,2023,3,1
652,652,afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,2022-11-05,f0cf9d73-e812-4ef0-b9c9-c839c8ef0377,9406.4,1,0,1,0,0,2022,11,5,125516,0.0749418400841327,2021-04-12,572,False,Normal,0,Normal,0.0660513269252483,2021,4,12
653,653,4cd99164-81df-42f4-9bc6-77caabff9286,2024-05-26,8ee9581a-e061-465f-a859-6f8cd73418fe,47177.26,0,0,0,1,0,2024,5,26,180306,0.2616510820494049,2022-11-26,547,False,Normal,0,Normal,0.0,2022,11,26
654,654,7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,2020-10-23,8f1cb2cc-ceef-4fa8-b9a5-d4d0423701f1,34795.35,0,0,0,0,1,2020,10,23,177352,0.1961937277279083,2019-06-07,504,False,Normal,0,Normal,0.0,2019,6,7
655,655,f269921c-2edd-4141-a9a1-c6d5c34e9baf,2023-07-28,38e59b27-16dc-4a6e-a789-077055ec024a,15490.22,0,0,0,0,1,2023,7,28,142668,0.108575293688844,2020-11-16,984,False,Normal,0,Normal,0.0,2020,11,16
656,656,df162ec3-be84-4aa2-b92c-04da5af3da5a,2021-09-16,5f269466-54d1-432a-a308-2ddcc9c04b7d,39559.3,0,0,0,1,0,2021,9,16,117958,0.3353676732396277,2020-03-19,546,False,Normal,0,Normal,0.2434005122574933,2020,3,19
657,657,76b90436-4b46-4f33-95e7-f61442b40281,2024-06-06,a267d32f-ddcb-44bc-8dbd-c5da787515b9,29321.08,0,0,1,0,0,2024,6,6,112140,0.2614685214909934,2023-06-21,351,True,Normal,0,Normal,0.0,2023,6,21
658,658,9ee339ff-f1bd-4598-948f-664a9565257b,2020-07-12,1eac41d9-801f-4909-b1cd-9f6ee3b16d36,34739.59,1,1,1,0,0,2020,7,12,77747,0.4468286879236497,2019-11-12,243,True,Anomaly,0,Normal,0.0,2019,11,12
659,659,87a37f10-61b5-42ed-ae42-3568de14553b,2021-08-31,26996aab-daaf-4529-9eef-f82a0dd70158,48437.19,0,0,1,0,0,2021,8,31,129635,0.3736428433679176,2020-08-13,383,False,Normal,0,Normal,0.0,2020,8,13
660,660,57b936b0-3346-4332-be0a-824e232a5e82,2022-03-21,fc950bba-e818-4f34-a491-7f7d91c46efc,32089.93,1,1,0,1,0,2022,3,21,99800,0.321542384769539,2021-09-26,176,True,Normal,0,Normal,0.141959109033568,2021,9,26
661,661,dcc5d975-50fe-4199-a4aa-5685752366ce,2023-10-02,55273407-7cd2-492f-94b0-0f62c768b07f,12787.43,0,0,1,0,0,2023,10,2,159488,0.0801780071227929,2022-08-11,417,False,Normal,0,Normal,0.0,2022,8,11
662,662,503be788-2d44-4af8-bc94-76b1a18b5d15,2023-05-07,359a1533-4605-4c0e-b3b9-c2ac0134e76b,2692.69,0,0,1,0,0,2023,5,7,164429,0.0163760042328299,2021-04-20,747,False,Normal,0,Normal,0.005355529630061,2021,4,20
663,663,938703c9-2b29-4f36-8606-ddc4c2dd901d,2023-12-30,c79ddb62-c379-44c1-8903-94ea7d54ec82,37757.8,1,1,0,0,1,2023,12,30,122643,0.3078675505328473,2023-11-12,48,True,Normal,1,Normal,0.0,2023,11,12
664,664,6f07b60f-9d4e-4b5d-a120-bfba1689e0b8,2023-05-05,7a36e788-f71f-49a6-add4-9c966744cb9e,5381.02,0,0,0,1,0,2023,5,5,106152,0.05069164970985,2021-12-21,500,False,Normal,0,Normal,0.0,2021,12,21
665,665,88a5fa0d-09a8-4dc5-8131-ff3b62210670,2021-03-03,e45a87e8-039a-4ed5-b337-b2615f8392d5,29235.66,1,0,1,0,0,2021,3,3,67779,0.4313380250520072,2019-04-14,689,False,Anomaly,0,Normal,0.0,2019,4,14
666,666,87f1d48c-d54e-4948-81c0-c5e3527c8f50,2021-02-15,bbcd6c18-a06e-4de5-810e-4265ad3f5dd4,23421.63,0,0,1,0,0,2021,2,15,107379,0.2181211410052245,2019-05-08,649,False,Normal,0,Normal,0.0,2019,5,8
667,667,e0821918-b18a-467d-b9ec-8ca13fb2df47,2021-11-23,80daa8ca-6230-4d27-9a4b-160621019bff,17575.89,0,0,0,1,0,2021,11,23,52463,0.3350149629262527,2021-05-09,198,True,Anomaly,0,Normal,0.0,2021,5,9
668,668,10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,2024-04-17,74b79620-4a73-40bf-b2ce-7eeb4c56fb8f,46067.1,1,1,0,1,0,2024,4,17,151502,0.3040692532111787,2023-02-02,440,False,Normal,0,Normal,0.3033900850670841,2023,2,2
669,669,862c92fd-98ab-42e7-8531-9f0fba533122,2021-11-11,2240063b-fed7-47be-afd0-d2f7e3524444,47063.47,0,0,0,1,0,2021,11,11,176668,0.2663949894717776,2019-11-20,722,False,Normal,0,Normal,0.0,2019,11,20
670,670,7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,2021-12-20,e82a3879-f2b5-47ea-aa35-ce30303cb04b,39321.36,0,0,1,0,0,2021,12,20,113920,0.3451664325842696,2021-05-03,231,True,Normal,0,Normal,0.1432659171206265,2021,5,3
671,671,04e55bd5-6744-4cd4-8fdf-c6f9eb0f827c,2021-04-25,3610901c-2196-43b5-bc21-109bba27bc64,22189.21,0,0,1,0,0,2021,4,25,73936,0.3001137470244536,2020-12-05,141,True,Normal,0,Normal,0.0,2020,12,5
672,672,812faa38-96f6-4c09-859c-1ba0bbec721d,2021-01-06,cac8d87e-a689-407f-b60b-4f875dd8effc,2711.81,1,0,1,0,0,2021,1,6,68423,0.039633018137176,2019-04-20,627,False,Normal,1,Anomaly,0.0,2019,4,20
673,673,a3ec152c-e065-4245-a00c-9c710990a647,2021-06-14,980b6853-0c70-41eb-9f85-c2dd88e44a48,32574.51,0,0,1,0,0,2021,6,14,110567,0.2946133113858565,2020-04-25,415,False,Normal,0,Normal,0.0,2020,4,25
674,674,1bad52a8-a976-4c4d-8c47-2187fea35d37,2023-06-11,1da466fe-b093-4085-8c59-21f8050dcbfe,37154.23,1,1,1,0,0,2023,6,11,83738,0.4436961713917218,2023-01-18,144,True,Anomaly,0,Normal,0.0,2023,1,18
675,675,1fa3ed1f-6158-4f88-b1be-94c36ab1cdb6,2022-11-28,349b5089-2733-4670-b3ad-a2ba797209c0,8426.72,0,0,1,0,0,2022,11,28,43565,0.1934286698037415,2022-04-14,228,True,Normal,0,Normal,0.0,2022,4,14
676,676,0261c87a-a15c-459a-af8c-a888b1f81ad9,2021-09-05,8532fc74-a998-4bdf-99d9-d0b5a962d996,39988.91,1,1,1,0,0,2021,9,5,128591,0.3109775178667248,2020-02-07,576,False,Normal,0,Normal,0.0,2020,2,7
677,677,b362cd55-9b0a-4a0b-9f6f-acc1451d38fe,2020-11-09,82f73861-1adb-48cf-a60c-1638d4a5a81e,32203.7,0,0,0,0,1,2020,11,9,188315,0.1710097443113931,2018-10-12,759,False,Normal,0,Normal,0.1205395465806273,2018,10,12
678,678,485f7888-1e23-4a4b-9e21-741fb8011026,2020-09-28,9be78aec-32da-41f0-bf6b-d3c61b341937,44213.32,0,1,0,0,1,2020,9,28,47218,0.9363657927061714,2019-01-11,626,False,Anomaly,1,Anomaly,0.8094289508323256,2019,1,11
679,679,d4dd1b56-4353-41b2-8728-50c13322c68b,2022-10-15,68e5c8cd-b414-4e4a-9ba0-c3e033a0daa7,19747.37,1,0,1,0,0,2022,10,15,110850,0.1781449706811005,2021-09-20,390,False,Normal,0,Normal,0.0478268958635236,2021,9,20
680,680,8c52d271-0a16-4e18-a90e-3e894b9c22f4,2022-08-27,7b0ccad9-eee1-4cae-b02e-21aa352b6ec8,35336.11,0,0,0,1,0,2022,8,27,30308,1.165900422330738,2021-07-29,394,False,Anomaly,1,Anomaly,0.0,2021,7,29
681,681,03438b64-00b3-400f-bc08-899054a27051,2023-07-14,92fbacf6-d5d1-4669-9c45-3357e8294a67,27076.01,0,0,0,0,1,2023,7,14,82793,0.3270325993743432,2022-10-19,268,True,Normal,0,Normal,0.0,2022,10,19
682,682,f30ee4fe-262e-4559-be7d-9a19ab450578,2020-08-15,b93c4b0b-b93b-470c-9336-5c0c82ff1f2e,13486.49,0,0,0,0,1,2020,8,15,168994,0.0798045492739387,2018-11-16,638,False,Normal,0,Normal,0.0,2018,11,16
683,683,a4f34185-4182-4509-a79f-9f3d19ee2c3b,2021-04-30,439db29d-4bc8-4c16-ba2f-bd74fd1935cc,30050.06,0,0,1,0,0,2021,4,30,168292,0.1785590521236897,2018-10-01,942,False,Normal,0,Anomaly,0.0,2018,10,1
684,684,d02c75f9-198d-43a4-8cd2-0e4376dae194,2021-01-17,5c370739-4a62-4c5e-9a2c-f8520a190939,17923.25,0,0,0,0,1,2021,1,17,58513,0.306312272486456,2020-07-11,190,True,Anomaly,0,Normal,0.0,2020,7,11
685,685,6d0e0597-500d-42a7-ad40-9244cd3566ef,2023-11-13,e3ea2d7f-c219-4845-99eb-404c1851d1cf,35446.42,0,0,0,0,1,2023,11,13,113043,0.3135658112399706,2023-07-05,131,True,Normal,0,Normal,0.0,2023,7,5
686,686,236dd176-da1c-46ae-8279-e2ab0bbf6334,2023-06-28,e4ffc31a-5b86-4a69-9423-1dbe2ba6b158,33769.45,1,1,0,0,1,2023,6,28,113946,0.2963636283853755,2021-07-12,716,False,Normal,0,Normal,0.0,2021,7,12
687,687,44afecb7-9f2e-4efc-b480-b91e700e0efc,2024-07-25,57bcad3a-d0a1-4fe8-9f64-2a5317cba85d,15616.31,0,0,0,1,0,2024,7,25,60667,0.2574102889544563,2022-11-25,608,False,Normal,0,Normal,0.0152171542165932,2022,11,25
688,688,6676cc75-6699-4af5-9d24-181c2ed087d4,2024-12-26,b09d721b-62be-4009-95f0-fb6a4596da75,19728.93,1,0,1,0,0,2024,12,26,77624,0.2541601824178089,2023-08-14,500,False,Normal,0,Normal,0.0,2023,8,14
689,689,6bf7240f-ccc6-4fed-ba6e-43d0d9c59cd9,2023-06-02,21ec4754-1cf1-4654-aab2-02c2cc0243c6,9694.81,0,0,1,0,0,2023,6,2,103670,0.0935160605768303,2021-06-13,719,False,Normal,0,Normal,0.027745231640727,2021,6,13
690,690,fb481ded-0f03-4337-b9f6-143bb2383056,2024-11-19,e9462820-6a80-4ac2-9a8c-f13c28ce231e,46569.4,0,0,0,1,0,2024,11,19,58083,0.8017733243806278,2023-03-27,603,False,Anomaly,1,Anomaly,0.0,2023,3,27
